AO DispatchRays,AtrousWaveletTransformFilter,CalculateAmbientOcclusion,CalculatePartialDerivatives,CompositionCS,Denoise,Disocclusions blur,DownsampleGBuffer,Pathtracing,RTAO,Upsample AO,
  0.561   ,  0.297   ,  0.577   ,   0.15   ,  0.327   ,   1.02   ,  0.234   ,   0.49   ,   4.24   ,   1.66   ,  0.126   ,
  0.561   ,  0.297   ,  0.577   ,   0.15   ,  0.327   ,   1.02   ,  0.234   ,  0.513   ,   4.24   ,   1.66   ,  0.126   ,
  0.561   ,  0.297   ,  0.577   ,   0.15   ,  0.327   ,   1.02   ,  0.234   ,   0.49   ,   4.24   ,   1.66   ,  0.126   ,
  0.561   ,  0.297   ,  0.577   ,   0.15   ,  0.327   ,   1.02   ,  0.234   ,  0.513   ,   4.24   ,   1.66   ,  0.126   ,
  0.561   ,  0.297   ,  0.577   ,   0.15   ,  0.327   ,   1.02   ,  0.234   ,   0.49   ,   4.24   ,   1.66   ,  0.126   ,
  0.561   ,  0.297   ,  0.577   ,   0.15   ,  0.327   ,   1.02   ,  0.234   ,  0.513   ,   4.24   ,   1.66   ,  0.126   ,
  0.561   ,  0.297   ,  0.577   ,   0.15   ,  0.327   ,   1.02   ,  0.234   ,   0.49   ,   4.24   ,   1.66   ,  0.126   ,
  0.561   ,  0.297   ,  0.577   ,   0.15   ,  0.327   ,   1.02   ,  0.234   ,  0.513   ,   4.24   ,   1.66   ,  0.126   ,
  0.561   ,  0.297   ,  0.577   ,   0.15   ,  0.327   ,   1.02   ,  0.234   ,   0.49   ,   4.24   ,   1.66   ,  0.126   ,
  0.561   ,  0.297   ,  0.577   ,   0.15   ,  0.327   ,   1.02   ,  0.234   ,  0.513   ,   4.24   ,   1.66   ,  0.126   ,
  0.561   ,  0.297   ,  0.577   ,   0.15   ,  0.327   ,   1.02   ,  0.234   ,   0.49   ,   4.24   ,   1.66   ,  0.126   ,
  0.561   ,  0.297   ,  0.577   ,   0.15   ,  0.327   ,   1.02   ,  0.234   ,  0.513   ,   4.24   ,   1.66   ,  0.126   ,
  0.561   ,  0.297   ,  0.577   ,   0.15   ,  0.327   ,   1.02   ,  0.234   ,   0.49   ,   4.24   ,   1.66   ,  0.126   ,
  0.561   ,  0.297   ,  0.577   ,   0.15   ,  0.327   ,   1.02   ,  0.234   ,  0.513   ,   4.24   ,   1.66   ,  0.126   ,
  0.561   ,  0.297   ,  0.577   ,   0.15   ,  0.327   ,   1.02   ,  0.234   ,   0.49   ,   4.24   ,   1.66   ,  0.126   ,
  0.561   ,  0.297   ,  0.577   ,   0.15   ,  0.327   ,   1.02   ,  0.234   ,  0.513   ,   4.24   ,   1.66   ,  0.126   ,
  0.561   ,  0.297   ,  0.577   ,   0.15   ,  0.327   ,   1.02   ,  0.234   ,   0.49   ,   4.24   ,   1.66   ,  0.126   ,
  0.561   ,  0.297   ,  0.577   ,   0.15   ,  0.327   ,   1.02   ,  0.234   ,  0.513   ,   4.24   ,   1.66   ,  0.126   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.49   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.513   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.49   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.513   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.49   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.513   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.49   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.513   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.49   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.513   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.49   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,   0.57   ,   4.21   ,    1.6   ,   0.12   ,
  0.513   ,  0.297   ,  0.524   ,  0.151   ,  0.329   ,  0.987   ,  0.235   ,  0.546   ,   4.21   ,    1.6   ,   0.12   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,  0.546   ,   4.05   ,   1.54   ,  0.112   ,
  0.517   ,  0.259   ,  0.529   ,  0.147   ,  0.341   ,  0.958   ,  0.212   ,   0.57   ,   4.05   ,   1.54   ,  0.112   ,
